episode_id,frame_number,image_file,action,is_dead,is_eating
4_91298724,0,4_91298724_00000.png,3,False,False
4_91298724,1,4_91298724_00001.png,3,False,False
4_91298724,2,4_91298724_00002.png,3,False,False
4_91298724,3,4_91298724_00003.png,2,False,False
4_91298724,4,4_91298724_00004.png,3,False,True
4_91298724,5,4_91298724_00005.png,0,False,False
4_91298724,6,4_91298724_00006.png,0,False,False
4_91298724,7,4_91298724_00007.png,2,False,False
4_91298724,8,4_91298724_00008.png,2,False,False
4_91298724,9,4_91298724_00009.png,2,False,False
4_91298724,10,4_91298724_00010.png,2,False,False
4_91298724,11,4_91298724_00011.png,0,False,False
4_91298724,12,4_91298724_00012.png,1,False,False
4_91298724,13,4_91298724_00013.png,0,False,False
4_91298724,14,4_91298724_00014.png,0,False,True
4_91298724,15,4_91298724_00015.png,3,False,False
4_91298724,16,4_91298724_00016.png,2,False,False
4_91298724,17,4_91298724_00017.png,3,False,False
4_91298724,18,4_91298724_00018.png,3,False,False
4_91298724,19,4_91298724_00019.png,0,False,False
4_91298724,20,4_91298724_00020.png,3,False,False
4_91298724,21,4_91298724_00021.png,1,False,False
4_91298724,22,4_91298724_00022.png,2,True,False
4_91298724,23,4_91298724_00023.png,0,True,False
4_28d3f0bc,0,4_28d3f0bc_00000.png,2,False,False
4_28d3f0bc,1,4_28d3f0bc_00001.png,1,False,False
4_28d3f0bc,2,4_28d3f0bc_00002.png,1,False,False
4_28d3f0bc,3,4_28d3f0bc_00003.png,1,False,False
4_28d3f0bc,4,4_28d3f0bc_00004.png,1,False,False
4_28d3f0bc,5,4_28d3f0bc_00005.png,3,False,False
4_28d3f0bc,6,4_28d3f0bc_00006.png,1,False,False
4_28d3f0bc,7,4_28d3f0bc_00007.png,3,False,False
4_28d3f0bc,8,4_28d3f0bc_00008.png,0,False,False
4_28d3f0bc,9,4_28d3f0bc_00009.png,0,False,False
4_28d3f0bc,10,4_28d3f0bc_00010.png,1,False,False
4_28d3f0bc,11,4_28d3f0bc_00011.png,3,False,False
4_28d3f0bc,12,4_28d3f0bc_00012.png,1,False,False
4_28d3f0bc,13,4_28d3f0bc_00013.png,1,False,False
4_28d3f0bc,14,4_28d3f0bc_00014.png,1,False,False
