episode_id,frame_number,image_file,action,is_dead,is_eating
6_4c80aae8,0,6_4c80aae8_00000.png,3,False,False
6_4c80aae8,1,6_4c80aae8_00001.png,0,False,False
6_4c80aae8,2,6_4c80aae8_00002.png,3,False,False
6_4c80aae8,3,6_4c80aae8_00003.png,3,False,False
6_4c80aae8,4,6_4c80aae8_00004.png,0,False,False
6_4c80aae8,5,6_4c80aae8_00005.png,0,False,False
6_4c80aae8,6,6_4c80aae8_00006.png,1,False,False
6_4c80aae8,7,6_4c80aae8_00007.png,0,False,False
6_4c80aae8,8,6_4c80aae8_00008.png,3,False,False
6_4c80aae8,9,6_4c80aae8_00009.png,0,False,False
6_4c80aae8,10,6_4c80aae8_00010.png,3,False,False
6_4c80aae8,11,6_4c80aae8_00011.png,0,False,True
6_4c80aae8,12,6_4c80aae8_00012.png,2,False,False
6_4c80aae8,13,6_4c80aae8_00013.png,1,True,False
6_4c80aae8,14,6_4c80aae8_00014.png,0,True,False
6_d173bdef,0,6_d173bdef_00000.png,0,False,False
6_d173bdef,1,6_d173bdef_00001.png,3,False,False
6_d173bdef,2,6_d173bdef_00002.png,1,False,False
6_d173bdef,3,6_d173bdef_00003.png,2,False,False
6_d173bdef,4,6_d173bdef_00004.png,1,False,False
6_d173bdef,5,6_d173bdef_00005.png,1,False,False
6_d173bdef,6,6_d173bdef_00006.png,2,False,False
6_d173bdef,7,6_d173bdef_00007.png,1,False,False
6_d173bdef,8,6_d173bdef_00008.png,1,False,False
6_d173bdef,9,6_d173bdef_00009.png,3,False,True
6_d173bdef,10,6_d173bdef_00010.png,0,False,False
6_d173bdef,11,6_d173bdef_00011.png,2,True,False
6_d173bdef,12,6_d173bdef_00012.png,0,True,False
6_a06c6e2c,0,6_a06c6e2c_00000.png,2,False,False
6_a06c6e2c,1,6_a06c6e2c_00001.png,0,False,False
6_a06c6e2c,2,6_a06c6e2c_00002.png,0,False,False
6_a06c6e2c,3,6_a06c6e2c_00003.png,3,False,False
6_a06c6e2c,4,6_a06c6e2c_00004.png,2,False,False
6_a06c6e2c,5,6_a06c6e2c_00005.png,0,False,False
6_a06c6e2c,6,6_a06c6e2c_00006.png,2,False,False
6_a06c6e2c,7,6_a06c6e2c_00007.png,0,False,False
6_a06c6e2c,8,6_a06c6e2c_00008.png,2,False,False
6_a06c6e2c,9,6_a06c6e2c_00009.png,2,False,False
6_a06c6e2c,10,6_a06c6e2c_00010.png,2,False,False
6_a06c6e2c,11,6_a06c6e2c_00011.png,1,False,False
6_a06c6e2c,12,6_a06c6e2c_00012.png,2,False,False
6_a06c6e2c,13,6_a06c6e2c_00013.png,0,False,True
6_a06c6e2c,14,6_a06c6e2c_00014.png,3,True,False
6_a06c6e2c,15,6_a06c6e2c_00015.png,0,True,False
6_10f34484,0,6_10f34484_00000.png,3,False,False
6_10f34484,1,6_10f34484_00001.png,3,False,False
6_10f34484,2,6_10f34484_00002.png,3,False,False
6_10f34484,3,6_10f34484_00003.png,2,False,False
6_10f34484,4,6_10f34484_00004.png,1,False,False
6_10f34484,5,6_10f34484_00005.png,2,False,False
6_10f34484,6,6_10f34484_00006.png,3,False,False
6_10f34484,7,6_10f34484_00007.png,1,False,False
6_10f34484,8,6_10f34484_00008.png,1,False,False
6_10f34484,9,6_10f34484_00009.png,1,False,False
6_10f34484,10,6_10f34484_00010.png,1,False,False
6_10f34484,11,6_10f34484_00011.png,2,False,False
6_10f34484,12,6_10f34484_00012.png,0,False,False
6_10f34484,13,6_10f34484_00013.png,3,False,False
6_10f34484,14,6_10f34484_00014.png,1,False,False
6_10f34484,15,6_10f34484_00015.png,1,False,False
6_10f34484,16,6_10f34484_00016.png,3,False,False
6_10f34484,17,6_10f34484_00017.png,0,False,False
6_10f34484,18,6_10f34484_00018.png,3,False,False
6_10f34484,19,6_10f34484_00019.png,1,False,False
6_10f34484,20,6_10f34484_00020.png,1,False,False
6_10f34484,21,6_10f34484_00021.png,3,False,False
6_10f34484,22,6_10f34484_00022.png,3,False,False
6_10f34484,23,6_10f34484_00023.png,1,True,False
6_10f34484,24,6_10f34484_00024.png,0,True,False
6_26d9957c,0,6_26d9957c_00000.png,3,False,False
6_26d9957c,1,6_26d9957c_00001.png,3,False,False
6_26d9957c,2,6_26d9957c_00002.png,0,False,False
6_26d9957c,3,6_26d9957c_00003.png,0,False,False
6_26d9957c,4,6_26d9957c_00004.png,3,False,False
6_26d9957c,5,6_26d9957c_00005.png,1,False,False
6_26d9957c,6,6_26d9957c_00006.png,0,False,False
6_26d9957c,7,6_26d9957c_00007.png,3,False,False
6_26d9957c,8,6_26d9957c_00008.png,3,False,False
6_26d9957c,9,6_26d9957c_00009.png,0,False,False
6_26d9957c,10,6_26d9957c_00010.png,3,False,True
6_26d9957c,11,6_26d9957c_00011.png,1,False,False
6_26d9957c,12,6_26d9957c_00012.png,2,True,False
6_26d9957c,13,6_26d9957c_00013.png,0,True,False
6_1e62e47b,0,6_1e62e47b_00000.png,0,False,False
6_1e62e47b,1,6_1e62e47b_00001.png,0,False,False
6_1e62e47b,2,6_1e62e47b_00002.png,3,False,False
6_1e62e47b,3,6_1e62e47b_00003.png,1,False,False
6_1e62e47b,4,6_1e62e47b_00004.png,2,False,False
6_1e62e47b,5,6_1e62e47b_00005.png,1,False,False
6_1e62e47b,6,6_1e62e47b_00006.png,1,False,False
6_1e62e47b,7,6_1e62e47b_00007.png,1,False,False
6_1e62e47b,8,6_1e62e47b_00008.png,1,False,True
6_1e62e47b,9,6_1e62e47b_00009.png,3,False,False
6_1e62e47b,10,6_1e62e47b_00010.png,0,False,False
6_1e62e47b,11,6_1e62e47b_00011.png,3,False,False
6_1e62e47b,12,6_1e62e47b_00012.png,1,False,False
6_1e62e47b,13,6_1e62e47b_00013.png,3,False,False
6_1e62e47b,14,6_1e62e47b_00014.png,0,False,False
6_1e62e47b,15,6_1e62e47b_00015.png,3,False,False
6_1e62e47b,16,6_1e62e47b_00016.png,1,False,False
6_1e62e47b,17,6_1e62e47b_00017.png,3,False,False
6_1e62e47b,18,6_1e62e47b_00018.png,0,False,False
6_1e62e47b,19,6_1e62e47b_00019.png,2,True,False
6_1e62e47b,20,6_1e62e47b_00020.png,0,True,False
6_f690bbc6,0,6_f690bbc6_00000.png,3,False,False
6_f690bbc6,1,6_f690bbc6_00001.png,3,False,True
6_f690bbc6,2,6_f690bbc6_00002.png,3,False,False
6_f690bbc6,3,6_f690bbc6_00003.png,3,False,False
6_f690bbc6,4,6_f690bbc6_00004.png,3,False,True
6_f690bbc6,5,6_f690bbc6_00005.png,3,False,False
6_f690bbc6,6,6_f690bbc6_00006.png,0,False,False
6_f690bbc6,7,6_f690bbc6_00007.png,2,False,False
6_f690bbc6,8,6_f690bbc6_00008.png,2,False,False
6_f690bbc6,9,6_f690bbc6_00009.png,1,False,False
6_f690bbc6,10,6_f690bbc6_00010.png,2,False,False
6_f690bbc6,11,6_f690bbc6_00011.png,0,False,False
6_f690bbc6,12,6_f690bbc6_00012.png,1,False,False
6_f690bbc6,13,6_f690bbc6_00013.png,2,False,False
6_f690bbc6,14,6_f690bbc6_00014.png,1,False,False
6_f690bbc6,15,6_f690bbc6_00015.png,2,False,False
6_f690bbc6,16,6_f690bbc6_00016.png,2,False,False
6_f690bbc6,17,6_f690bbc6_00017.png,2,False,False
6_f690bbc6,18,6_f690bbc6_00018.png,2,False,False
6_f690bbc6,19,6_f690bbc6_00019.png,2,False,False
6_f690bbc6,20,6_f690bbc6_00020.png,2,False,False
6_f690bbc6,21,6_f690bbc6_00021.png,0,False,False
6_f690bbc6,22,6_f690bbc6_00022.png,2,False,False
6_f690bbc6,23,6_f690bbc6_00023.png,3,False,False
6_f690bbc6,24,6_f690bbc6_00024.png,1,False,False
6_f690bbc6,25,6_f690bbc6_00025.png,3,False,True
6_f690bbc6,26,6_f690bbc6_00026.png,3,True,False
6_f690bbc6,27,6_f690bbc6_00027.png,0,True,False
6_373bad70,0,6_373bad70_00000.png,2,False,False
