episode_id,frame_number,image_file,action,is_dead,is_eating
1_1b82ae7a,0,1_1b82ae7a_00000.png,0,False,False
1_1b82ae7a,1,1_1b82ae7a_00001.png,0,False,False
1_1b82ae7a,2,1_1b82ae7a_00002.png,0,False,False
1_1b82ae7a,3,1_1b82ae7a_00003.png,2,False,False
1_1b82ae7a,4,1_1b82ae7a_00004.png,1,False,False
1_1b82ae7a,5,1_1b82ae7a_00005.png,2,False,False
1_1b82ae7a,6,1_1b82ae7a_00006.png,2,False,False
1_1b82ae7a,7,1_1b82ae7a_00007.png,2,False,True
1_1b82ae7a,8,1_1b82ae7a_00008.png,1,False,False
1_1b82ae7a,9,1_1b82ae7a_00009.png,1,False,False
1_1b82ae7a,10,1_1b82ae7a_00010.png,3,False,False
1_1b82ae7a,11,1_1b82ae7a_00011.png,0,False,False
1_1b82ae7a,12,1_1b82ae7a_00012.png,3,False,False
1_1b82ae7a,13,1_1b82ae7a_00013.png,1,False,False
1_1b82ae7a,14,1_1b82ae7a_00014.png,3,False,False
1_1b82ae7a,15,1_1b82ae7a_00015.png,3,False,False
1_1b82ae7a,16,1_1b82ae7a_00016.png,3,False,False
1_1b82ae7a,17,1_1b82ae7a_00017.png,1,False,False
1_1b82ae7a,18,1_1b82ae7a_00018.png,1,False,False
1_1b82ae7a,19,1_1b82ae7a_00019.png,3,False,False
1_1b82ae7a,20,1_1b82ae7a_00020.png,3,False,False
1_1b82ae7a,21,1_1b82ae7a_00021.png,2,False,False
1_1b82ae7a,22,1_1b82ae7a_00022.png,3,False,False
1_1b82ae7a,23,1_1b82ae7a_00023.png,3,False,True
1_1b82ae7a,24,1_1b82ae7a_00024.png,1,False,False
1_1b82ae7a,25,1_1b82ae7a_00025.png,2,False,False
1_1b82ae7a,26,1_1b82ae7a_00026.png,2,False,False
1_1b82ae7a,27,1_1b82ae7a_00027.png,2,False,False
1_1b82ae7a,28,1_1b82ae7a_00028.png,1,False,False
1_1b82ae7a,29,1_1b82ae7a_00029.png,1,False,False
1_1b82ae7a,30,1_1b82ae7a_00030.png,1,False,False
1_1b82ae7a,31,1_1b82ae7a_00031.png,2,False,True
1_1b82ae7a,32,1_1b82ae7a_00032.png,0,False,False
1_1b82ae7a,33,1_1b82ae7a_00033.png,2,False,False
1_1b82ae7a,34,1_1b82ae7a_00034.png,1,False,False
1_1b82ae7a,35,1_1b82ae7a_00035.png,1,False,False
1_1b82ae7a,36,1_1b82ae7a_00036.png,1,True,False
1_1b82ae7a,37,1_1b82ae7a_00037.png,0,True,False
1_0493ddfc,0,1_0493ddfc_00000.png,3,False,False
1_0493ddfc,1,1_0493ddfc_00001.png,3,False,False
1_0493ddfc,2,1_0493ddfc_00002.png,1,False,False
1_0493ddfc,3,1_0493ddfc_00003.png,3,False,False
1_0493ddfc,4,1_0493ddfc_00004.png,0,False,False
1_0493ddfc,5,1_0493ddfc_00005.png,3,False,False
1_0493ddfc,6,1_0493ddfc_00006.png,3,False,False
1_0493ddfc,7,1_0493ddfc_00007.png,3,False,False
1_0493ddfc,8,1_0493ddfc_00008.png,1,False,False
1_0493ddfc,9,1_0493ddfc_00009.png,3,False,False
1_0493ddfc,10,1_0493ddfc_00010.png,0,False,False
1_0493ddfc,11,1_0493ddfc_00011.png,0,False,False
1_0493ddfc,12,1_0493ddfc_00012.png,0,False,False
1_0493ddfc,13,1_0493ddfc_00013.png,0,False,False
1_0493ddfc,14,1_0493ddfc_00014.png,0,False,False
1_0493ddfc,15,1_0493ddfc_00015.png,0,False,False
1_0493ddfc,16,1_0493ddfc_00016.png,0,False,False
1_0493ddfc,17,1_0493ddfc_00017.png,0,False,True
1_0493ddfc,18,1_0493ddfc_00018.png,3,True,False
1_0493ddfc,19,1_0493ddfc_00019.png,0,True,False
1_24eedffb,0,1_24eedffb_00000.png,3,False,False
1_24eedffb,1,1_24eedffb_00001.png,0,False,False
1_24eedffb,2,1_24eedffb_00002.png,3,False,False
1_24eedffb,3,1_24eedffb_00003.png,0,False,False
1_24eedffb,4,1_24eedffb_00004.png,3,False,False
1_24eedffb,5,1_24eedffb_00005.png,1,False,False
1_24eedffb,6,1_24eedffb_00006.png,3,False,False
1_24eedffb,7,1_24eedffb_00007.png,1,False,False
1_24eedffb,8,1_24eedffb_00008.png,3,False,False
1_24eedffb,9,1_24eedffb_00009.png,0,False,False
1_24eedffb,10,1_24eedffb_00010.png,0,False,False
1_24eedffb,11,1_24eedffb_00011.png,2,False,False
1_24eedffb,12,1_24eedffb_00012.png,0,False,False
1_24eedffb,13,1_24eedffb_00013.png,3,False,False
1_24eedffb,14,1_24eedffb_00014.png,0,False,False
1_24eedffb,15,1_24eedffb_00015.png,0,False,False
1_24eedffb,16,1_24eedffb_00016.png,0,False,False
1_24eedffb,17,1_24eedffb_00017.png,2,False,False
1_24eedffb,18,1_24eedffb_00018.png,0,False,False
1_24eedffb,19,1_24eedffb_00019.png,3,False,True
1_24eedffb,20,1_24eedffb_00020.png,2,False,False
1_24eedffb,21,1_24eedffb_00021.png,1,False,False
1_24eedffb,22,1_24eedffb_00022.png,2,False,False
1_24eedffb,23,1_24eedffb_00023.png,2,False,False
1_24eedffb,24,1_24eedffb_00024.png,2,False,False
1_24eedffb,25,1_24eedffb_00025.png,2,False,False
1_24eedffb,26,1_24eedffb_00026.png,2,False,False
1_24eedffb,27,1_24eedffb_00027.png,0,False,False
1_24eedffb,28,1_24eedffb_00028.png,2,False,False
1_24eedffb,29,1_24eedffb_00029.png,1,False,False
1_24eedffb,30,1_24eedffb_00030.png,0,False,False
1_24eedffb,31,1_24eedffb_00031.png,2,False,False
1_24eedffb,32,1_24eedffb_00032.png,2,False,False
1_24eedffb,33,1_24eedffb_00033.png,0,False,False
1_24eedffb,34,1_24eedffb_00034.png,0,False,False
1_24eedffb,35,1_24eedffb_00035.png,2,False,False
1_24eedffb,36,1_24eedffb_00036.png,1,False,False
1_24eedffb,37,1_24eedffb_00037.png,2,False,False
1_24eedffb,38,1_24eedffb_00038.png,3,False,False
1_24eedffb,39,1_24eedffb_00039.png,2,False,False
1_24eedffb,40,1_24eedffb_00040.png,2,False,True
1_24eedffb,41,1_24eedffb_00041.png,1,False,False
1_24eedffb,42,1_24eedffb_00042.png,3,False,False
